Employee_id,Age,Gender,Department,Job_role,Education,Education_field,Marital_status,Attrition,Years_at_company,Business_travel,Daily_pay,Distance_from_home,Environment_satisfaction,Hourly_rate,Job_involvement,Job_level,Job_satisfaction,Monthly_income,Monthly_rate,Num_companies_worked,Over_time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Standard_Hours,Stock_Option_Level,Total_Working_Years,Training_Times_LastYear,WorkLife_Balance,Years_In_CurrentRole,Years_Since_LastPromotion,Years_With_CurrManager
638,49,Male,Research & Development,Research Director,4,Life Sciences,Divorced,No,31,Travel_Rarely,1245,18,4,58,2,5,3,19502,2125,1,Yes,17,3,3,80,1,31,5,3,9,0,9
639,24,Male,Research & Development,Research Scientist,3,Medical,Married,No,6,Travel_Rarely,691,23,2,89,4,1,4,2725,21630,1,Yes,11,3,2,80,2,6,3,3,5,1,4
641,26,Male,Sales,Sales Executive,2,Marketing,Married,No,5,Travel_Rarely,703,28,1,66,3,2,2,6272,7428,1,No,20,4,4,80,2,6,5,4,3,1,4
643,24,Male,Research & Development,Laboratory Technician,2,Other,Married,No,1,Travel_Rarely,823,17,4,94,2,1,2,2127,9100,1,No,21,4,4,80,1,1,2,3,0,0,0
644,50,Male,Human Resources,Manager,3,Medical,Married,No,32,Travel_Frequently,1246,3,1,99,3,5,2,18200,7999,1,No,11,3,3,80,1,32,2,3,5,10,7
645,25,Male,Sales,Sales Representative,1,Medical,Married,No,7,Travel_Rarely,622,13,2,40,3,1,3,2096,26376,1,No,11,3,3,80,0,7,1,3,4,0,6
647,24,Female,Research & Development,Laboratory Technician,3,Life Sciences,Married,Yes,6,Travel_Frequently,1287,7,1,55,3,1,3,2886,14168,1,Yes,16,3,4,80,1,6,4,3,3,1,2
648,30,Male,Sales,Sales Representative,4,Life Sciences,Married,Yes,1,Travel_Frequently,448,12,2,74,2,1,1,2033,14470,1,No,18,3,3,80,1,1,2,4,0,0,0
649,34,Male,Research & Development,Research Scientist,2,Life Sciences,Married,No,6,Travel_Rarely,254,1,2,83,2,1,4,3622,22794,1,Yes,13,3,4,80,1,6,3,3,5,1,3
650,31,Male,Sales,Sales Executive,4,Medical,Divorced,Yes,3,Travel_Rarely,1365,13,2,46,3,2,1,4233,11512,2,No,17,3,3,80,0,9,2,1,1,1,2
652,35,Male,Research & Development,Laboratory Technician,2,Other,Single,No,3,Travel_Rarely,538,25,1,54,2,2,4,3681,14004,4,No,14,3,4,80,0,9,3,3,2,0,2
653,31,Male,Sales,Sales Executive,4,Medical,Divorced,No,7,Travel_Rarely,525,6,1,66,4,2,4,5460,6219,4,No,22,4,4,80,2,13,4,4,7,5,7
655,27,Female,Research & Development,Research Scientist,4,Medical,Divorced,No,5,Travel_Rarely,798,6,1,66,2,1,3,2187,5013,0,No,12,3,3,80,2,6,5,2,3,0,3
656,37,Male,Sales,Sales Executive,3,Marketing,Married,No,3,Travel_Rarely,558,2,4,75,3,2,3,9602,3010,4,Yes,11,3,3,80,1,17,3,2,0,1,0
657,20,Female,Research & Development,Research Scientist,3,Life Sciences,Single,No,1,Travel_Rarely,959,1,4,83,2,1,2,2836,11757,1,No,13,3,4,80,0,1,0,4,0,0,0
659,42,Female,Research & Development,Healthcare Representative,4,Life Sciences,Married,No,10,Travel_Rarely,622,2,3,81,3,2,4,4089,5718,1,No,13,3,2,80,2,10,4,3,2,2,2
661,43,Male,Research & Development,Research Director,4,Other,Divorced,No,1,Travel_Rarely,782,6,2,50,2,4,4,16627,2671,4,Yes,14,3,3,80,1,21,3,2,0,0,0
662,38,Female,Research & Development,Research Scientist,1,Life Sciences,Single,No,0,Travel_Rarely,362,1,3,43,3,1,1,2619,14561,3,No,17,3,4,80,0,8,3,2,0,0,0
663,43,Male,Research & Development,Laboratory Technician,5,Medical,Divorced,No,8,Travel_Frequently,1001,9,4,72,3,2,3,5679,19627,3,Yes,13,3,2,80,1,10,3,3,7,4,7
664,48,Female,Research & Development,Manager,4,Life Sciences,Married,No,3,Travel_Rarely,1236,1,4,40,2,4,1,15402,17997,7,No,11,3,1,80,1,21,3,1,2,0,2
665,44,Female,Human Resources,Human Resources,4,Life Sciences,Single,No,2,Travel_Rarely,1112,1,1,50,2,2,3,5985,26894,4,No,11,3,2,80,0,10,1,4,2,0,2
666,34,Female,Sales,Sales Representative,3,Technical Degree,Divorced,No,8,Travel_Rarely,204,14,3,31,3,1,3,2579,2912,1,Yes,18,3,4,80,2,8,3,3,2,0,6
667,27,Male,Sales,Sales Representative,1,Marketing,Divorced,Yes,4,Travel_Rarely,1420,2,3,85,3,1,1,3041,16346,0,No,11,3,2,80,1,5,3,3,3,0,2
669,21,Male,Sales,Sales Representative,1,Technical Degree,Single,No,3,Travel_Rarely,1343,22,3,49,3,1,3,3447,24444,1,No,11,3,3,80,0,3,2,3,2,1,2
671,44,Male,Research & Development,Manager,4,Other,Married,No,2,Travel_Rarely,1315,3,4,35,3,5,4,19513,9358,4,Yes,12,3,1,80,1,26,2,4,2,0,1
675,22,Male,Research & Development,Research Scientist,1,Medical,Married,No,2,Travel_Rarely,604,6,1,69,3,1,3,2773,12145,0,No,20,4,4,80,0,3,3,3,2,2,2
677,33,Male,Sales,Sales Executive,4,Marketing,Divorced,No,5,Travel_Rarely,1216,8,3,39,3,2,3,7104,20431,0,No,12,3,4,80,0,6,3,3,0,1,2
679,32,Female,Research & Development,Research Scientist,4,Life Sciences,Married,No,6,Travel_Rarely,646,9,1,92,3,2,4,6322,18089,1,Yes,12,3,4,80,1,6,2,2,4,0,5
680,30,Female,Research & Development,Research Scientist,3,Medical,Divorced,No,1,Travel_Frequently,160,3,3,71,3,1,3,2083,22653,1,No,20,4,3,80,1,1,2,3,0,0,0
682,53,Female,Sales,Sales Executive,1,Medical,Single,No,14,Travel_Rarely,238,1,4,34,3,2,1,8381,7507,7,No,20,4,4,80,0,18,2,4,7,8,10
683,34,Male,Research & Development,Research Scientist,5,Life Sciences,Married,No,10,Travel_Rarely,1397,1,2,42,3,1,4,2691,7660,1,No,12,3,4,80,1,10,4,2,9,8,8
684,45,Female,Sales,Sales Executive,4,Life Sciences,Married,Yes,1,Travel_Frequently,306,26,1,100,3,2,1,4286,5630,2,No,14,3,4,80,2,5,4,3,1,0,0
686,26,Female,Research & Development,Laboratory Technician,3,Life Sciences,Married,No,3,Travel_Rarely,991,6,3,71,3,1,4,2659,17759,1,Yes,13,3,3,80,1,3,2,3,2,0,2
689,37,Male,Research & Development,Manufacturing Director,3,Other,Married,No,10,Travel_Rarely,482,3,3,36,3,3,3,9434,9606,1,No,15,3,3,80,1,10,2,3,7,7,8
690,29,Female,Sales,Sales Executive,2,Medical,Married,No,6,Travel_Rarely,1176,3,2,62,3,2,3,5561,3487,1,No,14,3,1,80,1,6,5,2,0,1,2
691,35,Male,Research & Development,Research Scientist,4,Life Sciences,Single,No,17,Travel_Rarely,1017,6,2,82,1,2,4,6646,19368,1,No,13,3,2,80,0,17,3,3,11,11,8
692,33,Male,Research & Development,Healthcare Representative,3,Life Sciences,Divorced,No,13,Travel_Frequently,1296,6,3,30,3,2,4,7725,5335,3,No,23,4,3,80,1,15,2,1,11,4,7
698,54,Male,Human Resources,Human Resources,4,Medical,Married,No,9,Travel_Rarely,397,19,3,88,3,3,2,10725,6729,2,No,15,3,3,80,1,16,1,4,7,7,1
699,36,Male,Research & Development,Manufacturing Director,2,Medical,Divorced,No,3,Travel_Rarely,913,9,2,48,2,2,2,8847,13934,2,Yes,11,3,3,80,1,13,2,3,2,0,2
700,27,Male,Research & Development,Research Scientist,4,Medical,Single,No,4,Travel_Rarely,1115,3,1,54,2,1,4,2045,15174,0,No,13,3,4,80,0,5,0,3,2,1,1
701,20,Male,Research & Development,Research Scientist,1,Medical,Single,Yes,1,Travel_Rarely,1362,10,4,32,3,1,3,1009,26999,1,Yes,11,3,4,80,0,1,5,3,0,1,1
702,33,Male,Research & Development,Research Scientist,3,Life Sciences,Single,Yes,10,Travel_Frequently,1076,3,1,70,3,1,1,3348,3164,1,Yes,11,3,1,80,0,10,3,3,8,9,7
704,35,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,No,1,Non-Travel,727,3,3,41,2,1,3,1281,16900,1,No,18,3,3,80,2,1,3,3,0,0,0
705,23,Male,Research & Development,Research Scientist,3,Medical,Married,No,3,Travel_Rarely,885,4,1,58,4,1,1,2819,8544,2,No,16,3,1,80,1,5,3,4,2,0,2
707,25,Male,Sales,Sales Executive,3,Life Sciences,Married,No,3,Travel_Rarely,810,8,4,57,4,2,2,4851,15678,0,No,22,4,3,80,1,4,4,3,2,1,2
709,38,Female,Sales,Sales Executive,4,Marketing,Single,No,7,Travel_Rarely,243,7,4,46,2,2,4,4028,7791,0,No,20,4,1,80,0,8,2,3,7,0,5
710,29,Male,Research & Development,Research Scientist,4,Life Sciences,Divorced,No,10,Travel_Frequently,806,1,2,76,1,1,4,2720,18959,1,No,18,3,4,80,1,10,5,3,7,2,8
712,48,Male,Sales,Sales Executive,1,Marketing,Married,No,2,Travel_Rarely,817,2,2,56,4,2,2,8120,18597,3,No,12,3,4,80,0,12,3,3,2,2,2
714,27,Female,Sales,Sales Executive,1,Medical,Divorced,No,6,Travel_Frequently,1410,3,4,71,4,2,4,4647,16673,1,Yes,20,4,2,80,2,6,3,3,5,0,4
715,37,Male,Research & Development,Research Scientist,2,Life Sciences,Single,No,1,Travel_Rarely,1225,10,4,80,4,1,4,4680,15232,3,No,17,3,1,80,0,4,2,3,0,0,0
716,50,Male,Research & Development,Laboratory Technician,1,Medical,Married,No,20,Travel_Rarely,1207,28,4,74,4,1,3,3221,3297,1,Yes,11,3,3,80,3,20,3,3,8,3,8
717,34,Female,Research & Development,Healthcare Representative,3,Medical,Single,No,8,Travel_Rarely,1442,9,4,46,2,3,2,8621,17654,1,No,14,3,2,80,0,9,3,4,7,7,7
720,24,Female,Sales,Sales Executive,2,Life Sciences,Single,Yes,2,Travel_Rarely,693,3,1,65,3,2,3,4577,24785,9,No,14,3,1,80,0,4,3,3,2,2,0
721,39,Female,Research & Development,Healthcare Representative,4,Technical Degree,Single,No,20,Travel_Rarely,408,2,4,80,2,2,3,4553,20978,1,No,11,3,1,80,0,20,4,3,7,11,10
722,32,Male,Sales,Sales Executive,3,Marketing,Single,No,10,Travel_Rarely,929,10,4,55,3,2,4,5396,21703,1,No,12,3,4,80,0,10,2,2,7,0,8
723,50,Male,Sales,Sales Executive,2,Technical Degree,Married,Yes,4,Travel_Frequently,562,8,2,50,3,2,3,6796,23452,3,Yes,14,3,1,80,1,18,4,3,3,1,3
724,38,Female,Research & Development,Healthcare Representative,4,Life Sciences,Single,No,9,Travel_Rarely,827,1,2,33,4,2,4,7625,19383,0,No,13,3,3,80,0,10,4,2,7,1,8
725,27,Female,Research & Development,Manufacturing Director,2,Life Sciences,Married,No,9,Travel_Rarely,608,1,3,68,3,3,1,7412,6009,1,No,11,3,4,80,0,9,3,3,7,0,7
727,32,Female,Research & Development,Research Director,2,Life Sciences,Single,No,7,Travel_Rarely,1018,3,3,39,3,3,4,11159,19373,3,No,15,3,4,80,0,10,6,3,7,7,7
728,47,Male,Sales,Sales Executive,4,Marketing,Single,No,7,Travel_Rarely,703,14,4,42,3,2,1,4960,11825,2,No,12,3,4,80,0,20,2,3,7,1,7
729,40,Male,Sales,Sales Executive,4,Life Sciences,Married,No,18,Travel_Frequently,580,5,4,48,2,3,1,10475,23772,5,Yes,21,4,3,80,1,20,2,3,13,1,12
730,53,Male,Research & Development,Research Director,3,Life Sciences,Married,No,5,Travel_Rarely,970,7,3,59,4,4,3,14814,13514,3,No,19,3,3,80,0,32,3,3,1,1,3
731,41,Male,Human Resources,Manager,4,Human Resources,Divorced,No,21,Travel_Rarely,427,10,2,73,2,5,4,19141,8861,3,No,15,3,2,80,3,23,2,2,6,12,6
732,60,Male,Sales,Sales Executive,4,Marketing,Single,No,2,Travel_Rarely,1179,16,1,84,3,2,1,5405,11924,8,No,14,3,4,80,0,10,1,3,2,2,2
733,27,Male,Research & Development,Manufacturing Director,2,Life Sciences,Divorced,No,9,Travel_Frequently,294,10,4,32,3,3,1,8793,4809,1,No,21,4,3,80,2,9,4,2,7,1,7
734,41,Male,Human Resources,Manager,3,Human Resources,Married,No,22,Travel_Rarely,314,1,4,59,2,5,3,19189,19562,1,No,12,3,2,80,1,22,3,3,7,2,10
738,50,Male,Sales,Sales Representative,4,Marketing,Married,No,2,Travel_Rarely,316,8,4,54,3,1,2,3875,9983,7,No,15,3,4,80,1,4,2,3,2,2,2
741,28,Female,Research & Development,Research Scientist,2,Life Sciences,Single,Yes,7,Travel_Rarely,654,1,1,67,1,1,2,2216,3872,7,Yes,13,3,4,80,0,10,4,3,7,3,7
742,36,Female,Research & Development,Research Director,3,Life Sciences,Married,No,8,Non-Travel,427,8,1,63,4,3,1,11713,20335,9,No,14,3,1,80,1,10,2,3,7,0,5
743,38,Female,Research & Development,Manufacturing Director,3,Life Sciences,Single,No,1,Travel_Rarely,168,1,3,81,3,3,3,7861,15397,4,Yes,14,3,4,80,0,10,4,4,0,0,0
744,44,Male,Research & Development,Laboratory Technician,3,Medical,Single,No,5,Non-Travel,381,24,1,49,1,1,3,3708,2104,2,No,14,3,3,80,0,9,5,3,2,1,4
746,47,Female,Sales,Sales Executive,3,Medical,Divorced,No,22,Travel_Frequently,217,3,4,49,3,4,3,13770,10225,9,Yes,12,3,4,80,2,28,2,2,2,11,13
747,30,Male,Sales,Sales Executive,5,Marketing,Divorced,No,8,Travel_Rarely,501,27,3,99,3,2,4,5304,25275,7,No,23,4,4,80,1,10,2,2,7,7,7
749,29,Male,Sales,Sales Representative,3,Life Sciences,Single,No,1,Travel_Rarely,1396,10,3,99,3,1,3,2642,2755,1,No,11,3,3,80,0,1,6,3,0,0,0
752,42,Male,Research & Development,Research Scientist,3,Medical,Divorced,Yes,2,Travel_Frequently,933,19,3,57,4,1,3,2759,20366,6,Yes,12,3,4,80,0,7,2,3,2,2,2
754,43,Male,Sales,Sales Executive,3,Life Sciences,Married,No,2,Travel_Frequently,775,15,4,47,2,2,4,6804,23683,3,No,18,3,3,80,1,7,5,3,2,2,2
757,34,Female,Research & Development,Healthcare Representative,2,Medical,Single,No,5,Travel_Rarely,970,8,2,96,3,2,3,6142,7360,3,No,11,3,4,80,0,10,2,3,1,4,3
758,23,Male,Research & Development,Laboratory Technician,1,Medical,Married,No,4,Travel_Rarely,650,9,2,37,3,1,1,2500,4344,1,No,14,3,4,80,1,5,2,4,3,0,2
760,39,Female,Human Resources,Human Resources,3,Human Resources,Married,No,8,Travel_Rarely,141,3,3,44,4,2,2,6389,18767,9,No,15,3,3,80,1,12,3,1,3,3,6
762,56,Male,Research & Development,Healthcare Representative,3,Medical,Married,No,10,Travel_Rarely,832,9,3,81,3,4,4,11103,20420,7,No,11,3,3,80,0,30,1,2,7,1,1
763,40,Female,Research & Development,Research Scientist,1,Medical,Single,No,4,Travel_Rarely,804,2,4,86,2,1,4,2342,22929,0,Yes,20,4,4,80,0,5,2,2,2,2,3
764,27,Female,Research & Development,Healthcare Representative,3,Medical,Single,No,7,Travel_Rarely,975,7,4,55,2,2,1,6811,23398,8,No,19,3,1,80,0,9,2,1,6,0,7
766,29,Male,Sales,Sales Representative,3,Marketing,Divorced,No,2,Travel_Rarely,1090,10,4,83,3,1,2,2297,17967,1,No,14,3,4,80,2,2,2,3,2,2,2
769,53,Male,Research & Development,Laboratory Technician,3,Life Sciences,Single,No,2,Travel_Rarely,346,6,4,86,3,2,4,2450,10919,2,No,17,3,4,80,0,19,4,3,2,2,2
771,35,Female,Research & Development,Healthcare Representative,4,Life Sciences,Divorced,No,1,Non-Travel,1225,2,4,61,3,2,1,5093,4761,2,No,11,3,1,80,1,16,2,4,0,0,0
772,32,Male,Research & Development,Laboratory Technician,4,Life Sciences,Married,No,10,Travel_Frequently,430,24,1,80,3,2,4,5309,21146,1,No,15,3,4,80,2,10,2,3,8,4,7
773,38,Male,Research & Development,Research Scientist,5,Medical,Married,No,1,Travel_Rarely,268,2,4,92,3,1,3,3057,20471,6,Yes,13,3,2,80,1,6,0,1,0,0,1
775,34,Female,Research & Development,Manufacturing Director,5,Life Sciences,Divorced,No,0,Travel_Rarely,167,8,2,32,3,2,1,5121,4187,3,No,14,3,3,80,1,7,3,3,0,0,0
776,52,Male,Sales,Manager,4,Marketing,Married,No,34,Travel_Rarely,621,3,3,31,2,4,1,16856,10084,1,No,11,3,1,80,0,34,3,4,6,1,16
780,33,Male,Research & Development,Research Scientist,4,Other,Single,Yes,10,Travel_Rarely,527,1,4,63,3,1,4,2686,5207,1,Yes,13,3,3,80,0,10,2,2,9,7,8
781,25,Female,Sales,Sales Executive,1,Medical,Single,No,6,Travel_Rarely,883,26,3,32,3,2,4,6180,22807,1,No,23,4,2,80,0,6,5,2,5,1,4
783,45,Male,Sales,Sales Representative,2,Technical Degree,Single,No,8,Travel_Rarely,954,2,2,46,1,2,3,6632,12388,0,No,13,3,1,80,0,9,3,3,7,3,1
784,23,Male,Research & Development,Research Scientist,1,Medical,Single,No,2,Travel_Rarely,310,10,1,79,4,1,3,3505,19630,1,No,18,3,4,80,0,2,3,3,2,0,2
785,47,Female,Sales,Sales Executive,2,Life Sciences,Single,Yes,5,Travel_Frequently,719,27,2,77,4,2,3,6397,10339,4,Yes,12,3,4,80,0,8,2,3,4,1,3
786,34,Male,Sales,Sales Executive,3,Other,Single,No,6,Travel_Rarely,304,2,4,60,3,2,4,6274,18686,1,No,22,4,3,80,0,6,5,3,5,1,4
787,55,Male,Research & Development,Manager,3,Medical,Married,Yes,5,Travel_Rarely,725,2,4,78,3,5,1,19859,21199,5,Yes,13,3,4,80,1,24,2,3,2,1,4
789,36,Male,Sales,Sales Executive,4,Life Sciences,Single,No,10,Non-Travel,1434,8,1,76,2,3,1,7587,14229,1,No,15,3,2,80,0,10,1,3,7,0,9
791,52,Male,Research & Development,Research Scientist,4,Medical,Married,No,4,Non-Travel,715,19,4,41,3,1,4,4258,26589,0,No,18,3,1,80,1,5,3,3,3,1,2
792,26,Female,Research & Development,Laboratory Technician,2,Life Sciences,Divorced,No,2,Travel_Frequently,575,1,1,71,1,1,4,4364,5288,3,No,14,3,1,80,1,5,2,3,2,2,0
793,29,Female,Research & Development,Healthcare Representative,3,Medical,Married,No,8,Travel_Rarely,657,27,2,66,3,2,3,4335,25549,4,No,12,3,1,80,1,11,3,2,7,1,1
796,26,Male,Sales,Sales Executive,3,Technical Degree,Single,Yes,4,Travel_Rarely,1146,8,4,38,2,2,1,5326,3064,6,No,17,3,3,80,0,6,2,2,3,1,2
797,34,Female,Research & Development,Research Scientist,4,Life Sciences,Single,No,4,Travel_Rarely,182,1,2,72,4,1,4,3280,13551,2,No,16,3,3,80,0,10,2,3,2,1,3
799,54,Female,Research & Development,Manufacturing Director,4,Medical,Divorced,No,5,Travel_Rarely,376,19,4,95,3,2,1,5485,22670,9,Yes,11,3,2,80,2,9,4,3,3,1,4
800,27,Male,Sales,Sales Executive,1,Marketing,Married,No,4,Travel_Frequently,829,8,3,84,3,2,4,4342,24008,0,No,19,3,2,80,1,5,3,3,2,1,1
802,37,Female,Research & Development,Research Scientist,1,Life Sciences,Divorced,No,5,Travel_Rarely,571,10,4,82,3,1,1,2782,19905,0,Yes,13,3,2,80,2,6,3,2,3,4,3
803,38,Female,Research & Development,Manufacturing Director,4,Life Sciences,Single,No,15,Travel_Frequently,240,2,1,75,4,2,1,5980,26085,6,Yes,12,3,4,80,0,17,2,3,7,4,12
804,34,Female,Research & Development,Research Scientist,4,Medical,Single,No,6,Travel_Rarely,121,2,3,86,2,1,1,4381,7530,1,No,11,3,3,80,0,6,3,3,5,1,3
805,35,Female,Sales,Sales Representative,4,Life Sciences,Married,No,3,Travel_Rarely,384,8,1,72,3,1,4,2572,20317,1,No,16,3,2,80,1,3,1,2,2,0,2
806,30,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,No,2,Travel_Rarely,921,1,4,38,1,1,3,3833,24375,3,No,21,4,3,80,2,7,2,3,2,0,2
807,40,Female,Research & Development,Healthcare Representative,2,Medical,Married,No,8,Travel_Frequently,791,2,3,38,4,2,2,4244,9931,1,No,24,4,4,80,1,8,2,3,7,3,7
808,34,Female,Sales,Sales Executive,2,Life Sciences,Married,No,3,Travel_Rarely,1111,8,3,93,3,2,1,6500,13305,5,No,17,3,2,80,1,6,1,3,2,1,2
809,42,Male,Research & Development,Manager,3,Life Sciences,Divorced,No,24,Travel_Frequently,570,8,2,66,3,5,4,18430,16225,1,No,13,3,2,80,1,24,4,2,7,14,9
811,23,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,Yes,0,Travel_Rarely,1243,6,3,63,4,1,1,1601,3445,1,Yes,21,4,3,80,2,1,2,3,0,0,0
812,24,Male,Research & Development,Laboratory Technician,3,Life Sciences,Divorced,No,1,Non-Travel,1092,9,3,60,2,1,2,2694,26551,1,No,11,3,3,80,3,1,4,3,0,0,0
813,52,Female,Research & Development,Laboratory Technician,4,Life Sciences,Married,No,5,Travel_Rarely,1325,11,4,82,3,2,3,3149,21821,8,No,20,4,2,80,1,9,3,3,2,1,4
815,50,Male,Research & Development,Research Director,3,Medical,Married,No,4,Travel_Rarely,691,2,3,64,3,4,3,17639,6881,5,No,16,3,4,80,0,30,3,3,3,0,3
816,29,Female,Research & Development,Laboratory Technician,2,Life Sciences,Married,Yes,1,Travel_Rarely,805,1,2,36,2,1,1,2319,6689,1,Yes,11,3,4,80,1,1,1,3,0,0,0
817,33,Male,Research & Development,Research Director,3,Medical,Married,No,13,Travel_Rarely,213,7,3,49,3,3,3,11691,25995,0,No,11,3,4,80,0,14,3,4,9,3,7
819,33,Female,Sales,Sales Executive,3,Marketing,Single,Yes,3,Travel_Rarely,118,16,1,69,3,2,1,5324,26507,5,No,15,3,3,80,0,6,3,3,2,0,2
820,47,Female,Research & Development,Manager,2,Other,Married,No,26,Travel_Rarely,202,2,3,33,3,4,4,16752,12982,1,Yes,11,3,3,80,1,26,3,2,14,3,0
823,36,Female,Research & Development,Manufacturing Director,3,Other,Married,No,9,Travel_Rarely,676,1,3,35,3,2,2,5228,23361,0,No,15,3,1,80,1,10,2,3,7,0,5
824,29,Male,Research & Development,Research Scientist,2,Life Sciences,Married,No,10,Travel_Rarely,1252,23,3,81,4,1,3,2700,23779,1,No,24,4,3,80,1,10,3,3,7,0,7
825,58,Male,Research & Development,Research Director,4,Life Sciences,Single,Yes,31,Travel_Rarely,286,2,4,31,3,5,2,19246,25761,7,Yes,12,3,4,80,0,40,2,3,15,13,8
826,35,Female,Research & Development,Research Scientist,4,Life Sciences,Single,No,2,Travel_Rarely,1258,1,4,40,4,1,3,2506,13301,3,No,13,3,3,80,0,7,0,3,2,2,2
827,42,Female,Research & Development,Manufacturing Director,2,Life Sciences,Married,No,4,Travel_Rarely,932,1,4,43,2,2,4,6062,4051,9,Yes,13,3,4,80,1,8,4,3,3,0,2
828,28,Male,Research & Development,Research Scientist,4,Medical,Single,Yes,2,Travel_Rarely,890,2,3,46,3,1,3,4382,16374,6,No,17,3,4,80,0,5,3,2,2,2,1
829,36,Male,Human Resources,Human Resources,3,Human Resources,Married,No,5,Travel_Rarely,1041,13,3,36,3,1,2,2143,25527,4,No,13,3,2,80,1,8,2,3,2,0,4
830,32,Female,Research & Development,Manufacturing Director,3,Life Sciences,Married,No,14,Travel_Rarely,859,4,3,98,2,2,3,6162,19124,1,No,12,3,3,80,1,14,3,3,13,6,8
832,40,Male,Research & Development,Laboratory Technician,4,Medical,Single,No,1,Travel_Frequently,720,16,1,51,2,2,3,5094,11983,6,No,14,3,4,80,0,10,6,3,0,0,0
833,30,Female,Research & Development,Manufacturing Director,3,Medical,Single,No,0,Travel_Rarely,946,2,3,52,2,2,4,6877,20234,5,Yes,24,4,2,80,0,12,4,2,0,0,0
834,45,Female,Research & Development,Research Scientist,3,Life Sciences,Single,No,1,Travel_Rarely,252,2,2,95,2,1,3,2274,6153,1,No,14,3,4,80,0,1,3,3,0,0,0
836,42,Male,Research & Development,Manufacturing Director,3,Life Sciences,Married,No,9,Travel_Rarely,933,29,2,98,3,2,2,4434,11806,1,No,13,3,4,80,1,10,3,2,8,7,8
837,38,Male,Research & Development,Healthcare Representative,3,Life Sciences,Divorced,No,4,Travel_Frequently,471,12,1,45,2,2,1,6288,4284,2,No,15,3,3,80,1,13,3,2,3,1,2
838,34,Female,Research & Development,Research Scientist,4,Life Sciences,Single,No,5,Travel_Frequently,702,16,3,100,2,1,4,2553,8306,1,No,16,3,3,80,0,6,3,3,2,1,3
840,49,Female,Sales,Sales Executive,3,Marketing,Married,Yes,9,Travel_Rarely,1184,11,3,43,3,3,4,7654,5860,1,No,18,3,1,80,2,9,3,4,8,7,7
842,55,Male,Sales,Sales Executive,1,Medical,Single,Yes,9,Travel_Rarely,436,2,3,37,3,2,4,5160,21519,4,No,16,3,3,80,0,12,3,2,7,7,3
843,43,Male,Research & Development,Research Director,2,Life Sciences,Married,No,4,Travel_Rarely,589,14,2,94,3,4,1,17159,5200,6,No,24,4,3,80,1,22,3,3,1,1,0
844,27,Male,Research & Development,Research Director,1,Technical Degree,Divorced,No,9,Travel_Rarely,269,5,3,42,2,3,4,12808,8842,1,Yes,16,3,2,80,1,9,3,3,8,0,8
845,35,Male,Research & Development,Manufacturing Director,3,Other,Single,No,8,Travel_Rarely,950,7,3,59,3,3,3,10221,18869,3,No,21,4,2,80,0,17,3,4,5,1,6
846,28,Female,Sales,Sales Executive,4,Marketing,Married,No,8,Travel_Rarely,760,2,2,81,3,2,2,4779,3698,1,Yes,20,4,1,80,0,8,2,3,7,7,5
847,34,Male,Human Resources,Human Resources,2,Human Resources,Married,No,3,Travel_Rarely,829,3,3,88,3,1,4,3737,2243,0,No,19,3,3,80,1,4,1,1,2,0,2
848,26,Female,Research & Development,Research Scientist,2,Medical,Married,Yes,8,Travel_Frequently,887,5,3,88,2,1,3,2366,20898,1,Yes,14,3,1,80,1,8,2,3,7,1,7
850,27,Male,Research & Development,Research Scientist,3,Medical,Married,No,0,Non-Travel,443,3,4,50,3,1,4,1706,16571,1,No,11,3,3,80,3,0,6,2,0,0,0
851,51,Female,Sales,Manager,4,Marketing,Married,No,20,Travel_Rarely,1318,26,1,66,3,4,3,16307,5594,2,No,14,3,3,80,1,29,2,2,6,4,17
852,44,Male,Research & Development,Healthcare Representative,3,Medical,Single,No,5,Travel_Rarely,625,4,4,50,3,2,2,5933,5197,9,No,12,3,4,80,0,10,2,2,2,2,3
854,25,Male,Research & Development,Research Scientist,1,Medical,Single,No,4,Travel_Rarely,180,2,1,65,4,1,1,3424,21632,7,No,13,3,3,80,0,6,3,2,3,0,1
855,33,Male,Sales,Sales Executive,3,Medical,Divorced,No,9,Travel_Rarely,586,1,1,48,4,2,1,4037,21816,1,No,22,4,1,80,1,9,5,3,8,0,8
856,35,Female,Research & Development,Research Scientist,1,Medical,Single,No,6,Travel_Rarely,1343,27,3,53,2,1,1,2559,17852,1,No,11,3,4,80,0,6,3,2,5,1,1
857,36,Male,Sales,Sales Executive,2,Life Sciences,Married,No,18,Travel_Rarely,928,1,2,56,3,2,4,6201,2823,1,Yes,14,3,4,80,1,18,1,2,14,4,11
859,32,Male,Sales,Sales Executive,4,Life Sciences,Divorced,No,5,Travel_Rarely,117,13,2,73,3,2,4,4403,9250,2,No,11,3,3,80,1,8,3,2,2,0,3
861,30,Male,Research & Development,Research Scientist,4,Life Sciences,Divorced,No,5,Travel_Frequently,1012,5,2,75,2,1,4,3761,2373,9,No,12,3,2,80,1,10,3,2,4,0,3
